Date,AAPL,AMZN,JPM,MSFT,XOM
2018-02-12,38.156856536865234,69.3115005493164,88.9795150756836,81.45833587646484,52.48860168457031
2018-02-13,38.539100646972656,70.72550201416016,89.52896881103516,82.09809112548828,52.40616989135742
2018-02-14,39.24967575073242,72.55249786376953,91.599365234375,83.3835678100586,52.516075134277344
2018-02-15,40.56760787963867,73.08799743652344,91.98161315917969,85.082275390625,52.3443603515625
2018-02-16,40.436279296875,72.43450164794922,91.32066345214844,84.47624969482422,52.57101821899414
2018-02-20,40.30026626586914,73.4175033569336,91.34456634521484,85.13738250732422,52.02840805053711
2018-02-21,40.117347717285156,74.14600372314453,91.72677612304688,84.00796508789062,51.43772888183594
2018-02-22,40.45269775390625,74.26699829101562,91.55955505371094,84.22832489013672,52.10395812988281
2018-02-23,41.15621566772461,75.0,93.4149398803711,86.36779022216797,53.25098419189453
2018-02-26,41.9699592590332,76.09750366210938,94.57758331298828,87.6165542602539,54.150753021240234
2018-02-27,41.833953857421875,75.5989990234375,93.45478057861328,86.49634552001953,53.23038101196289
2018-02-28,41.770626068115234,75.62249755859375,91.97362518310547,86.10150909423828,52.02153396606445
2018-03-01,41.038963317871094,74.67250061035156,90.32527923583984,85.25675201416016,51.6506462097168
2018-03-02,41.322723388671875,75.01249694824219,90.23767852783203,85.44039916992188,51.89103698730469
2018-03-05,41.46576690673828,76.18049621582031,91.62326049804688,85.98212432861328,52.38557434082031
2018-03-06,41.43058776855469,76.88200378417969,91.7029037475586,85.68830108642578,52.32376480102539
2018-03-07,41.045997619628906,77.25,91.36048889160156,86.18415069580078,51.00499725341797
2018-03-08,41.49391555786133,77.59300231933594,91.3684310913086,86.70753479003906,50.908843994140625
2018-03-09,42.206809997558594,78.94450378417969,93.99627685546875,88.64498138427734,51.211063385009766
2018-03-12,42.6148681640625,79.91950225830078,93.69367218017578,88.85618591308594,51.678123474121094
2018-03-13,42.204463958740234,79.40899658203125,92.57086181640625,86.68917846679688,51.190467834472656
2018-03-14,41.84567642211914,79.55000305175781,91.53568267822266,86.17498779296875,50.551692962646484
2018-03-15,41.894920349121094,79.11599731445312,91.76658630371094,86.47798156738281,51.11491394042969
2018-03-16,41.7471809387207,78.58399963378906,91.92584228515625,86.86363220214844,51.59571075439453
2018-03-19,41.109317779541016,77.24649810791016,91.20124053955078,85.29346466064453,50.92945861816406
2018-03-20,41.09526062011719,79.32550048828125,91.288818359375,85.51384735107422,50.81956481933594
2018-03-21,40.16423797607422,79.09300231933594,91.3684310913086,84.9170150756836,51.54074478149414
2018-03-22,39.596736907958984,77.24600219726562,87.55414581298828,82.44699096679688,50.48300552368164
2018-03-23,38.679813385009766,74.77799987792969,85.21298217773438,80.05045318603516,50.064022064208984
2018-03-26,40.516014099121094,77.79299926757812,87.84081268310547,86.11071014404297,50.82644271850586
2018-03-27,39.477134704589844,74.85250091552734,86.1366958618164,82.15319061279297,50.6203727722168
2018-03-28,39.04095458984375,71.57099914550781,86.0013198852539,82.0796890258789,50.00907516479492
2018-03-29,39.34581756591797,72.36699676513672,87.57005310058594,83.80596923828125,51.24540328979492
2018-04-02,39.087852478027344,68.59950256347656,85.88184356689453,81.28085327148438,50.29068374633789
2018-04-03,39.488868713378906,69.60250091552734,87.0604019165039,82.37353515625,51.527008056640625
2018-04-04,40.243980407714844,70.52850341796875,88.38229370117188,84.77928161621094,51.423980712890625
2018-04-05,40.52304458618164,72.5875015258789,89.54276275634766,84.82518768310547,52.21385955810547
2018-04-06,39.486515045166016,70.2614974975586,87.30982208251953,82.85102081298828,51.423980712890625
2018-04-09,39.878150939941406,70.30400085449219,88.35828399658203,83.34683990478516,51.423980712890625
2018-04-10,40.62858200073242,71.81099700927734,90.04700469970703,85.28430938720703,52.93505096435547
2018-04-11,40.438629150390625,71.35250091552734,88.53436279296875,84.34770965576172,53.18229675292969
2018-04-12,40.8372802734375,72.42500305175781,90.73530578613281,85.92704010009766,53.038063049316406
2018-04-13,40.97563552856445,71.53949737548828,88.27823638916016,85.46796417236328,53.463905334472656
2018-04-16,41.23126220703125,72.07499694824219,88.20620727539062,86.46881103515625,53.94468688964844
2018-04-17,41.79877471923828,75.19149780273438,88.20620727539062,88.2134017944336,53.80047607421875
2018-04-18,41.70496368408203,76.39199829101562,87.49390411376953,88.55316162109375,54.41175842285156
2018-04-19,40.52304458618164,77.84549713134766,89.41473388671875,88.25015258789062,54.549129486083984
2018-04-20,38.862728118896484,76.37449645996094,89.21464538574219,87.23092651367188,54.260643005371094
2018-04-23,38.75016784667969,75.89299774169922,88.78247833251953,87.55228424072266,54.652156829833984
2018-04-24,38.21080017089844,73.00450134277344,88.36629486083984,85.50467681884766,53.81419372558594
2018-04-25,38.37730407714844,73.00849914550781,88.0301513671875,84.76090240478516,54.604061126708984
2018-04-26,38.51095962524414,75.89800262451172,88.11814880371094,86.55144500732422,55.538185119628906
2018-04-27,38.065391540527344,78.63099670410156,87.55793762207031,87.98384857177734,53.429561614990234
2018-04-30,38.754859924316406,78.30650329589844,87.06171417236328,85.8719482421875,53.402103424072266
2018-05-01,39.655364990234375,79.11299896240234,87.06171417236328,87.23092651367188,52.85261154174805
2018-05-02,41.407135009765625,78.48400115966797,86.3734130859375,85.86277770996094,52.749603271484375
2018-05-03,41.482177734375,78.60399627685547,85.8292007446289,86.37698364257812,52.57101821899414
2018-05-04,43.10967254638672,79.04750061035156,86.7815933227539,87.37781524658203,52.81827163696289
2018-05-07,43.42156982421875,80.00700378417969,87.5339126586914,88.35116577148438,53.39522171020508
2018-05-08,43.63029098510742,79.61949920654297,88.83048248291016,87.97466278076172,53.63560485839844
2018-05-09,43.93748092651367,80.4000015258789,90.767333984375,89.01227569580078,54.899417877197266
2018-05-10,44.56596374511719,80.4540023803711,91.47162628173828,89.9029312133789,56.128868103027344
2018-05-11,44.39646911621094,80.14550018310547,91.12747955322266,89.7101058959961,56.39251708984375
2018-05-14,44.29288101196289,80.0770034790039,91.15946960449219,90.01315307617188,56.77410125732422
2018-05-15,43.89033889770508,78.80599975585938,90.46318817138672,89.36119842529297,56.74635696411133
2018-05-16,44.29996109008789,79.36399841308594,90.71129608154297,89.59172821044922,56.905914306640625
2018-05-17,44.01980972290039,79.08799743652344,90.40717315673828,88.69719696044922,56.808799743652344
2018-05-18,43.8597297668457,78.71849822998047,88.94253540039062,88.86322021484375,56.406394958496094
2018-05-21,44.17047882080078,79.27300262451172,89.7588882446289,90.0067138671875,57.08631896972656
2018-05-22,44.05982971191406,79.06999969482422,90.44717407226562,89.9145278930664,56.64227294921875
2018-05-23,44.342323303222656,80.09300231933594,90.031005859375,90.9842758178711,56.996124267578125
2018-05-24,44.29288101196289,80.15350341796875,89.02256774902344,90.6614990234375,55.691776275634766
2018-05-25,44.39411926269531,80.50749969482422,88.56636047363281,90.70758056640625,54.60944366455078
2018-05-29,44.23403549194336,80.64350128173828,84.78073120117188,90.38484191894531,54.408226013183594
2018-05-30,44.1398811340332,81.24449920654297,86.71757507324219,91.2516860961914,56.545143127441406
2018-05-31,43.99156188964844,81.48100280761719,85.64509582519531,91.15027618408203,56.36476516723633
2018-06-01,44.78489685058594,82.0770034790039,86.757568359375,92.94855499267578,56.77410125732422
2018-06-04,45.159217834472656,83.26349639892578,86.79759979248047,93.76007843017578,56.17743682861328
2018-06-05,45.50761413574219,84.81749725341797,86.30940246582031,94.23960876464844,55.97622299194336
2018-06-06,45.665348052978516,84.7874984741211,88.32624816894531,94.51628112792969,56.93367004394531
2018-06-07,45.54293441772461,84.46499633789062,88.67842864990234,93.03155517578125,57.50259017944336
2018-06-08,45.128604888916016,84.19950103759766,88.92652130126953,93.72318267822266,58.002140045166016
2018-06-11,45.01796340942383,84.45600128173828,88.70243072509766,93.18830871582031,57.655235290527344
2018-06-12,45.26515579223633,84.9375,88.1902084350586,93.42810821533203,57.18345642089844
2018-06-13,44.8931999206543,85.24299621582031,88.01409912109375,93.0038833618164,56.55209732055664
2018-06-14,44.9167366027832,86.19300079345703,86.46142578125,93.52951049804688,56.81573486328125
2018-06-15,44.455322265625,85.79850006103516,86.35742950439453,92.33988952636719,55.96234893798828
2018-06-18,44.43177795410156,86.18949890136719,86.58151245117188,93.0130844116211,56.07335662841797
2018-06-19,43.71377944946289,86.73899841308594,86.07728576660156,93.0130844116211,55.9901123046875
2018-06-20,43.904457092285156,87.50399780273438,86.06928253173828,93.94452667236328,55.816650390625
2018-06-21,43.65962219238281,86.51100158691406,86.04527282714844,93.27132415771484,55.289363861083984
2018-06-22,43.53250503540039,85.78350067138672,84.63666534423828,92.59810638427734,56.46189498901367
2018-06-25,42.88512420654297,83.15750122070312,83.86833190917969,90.73524475097656,55.32406234741211
2018-06-26,43.41716766357422,84.55449676513672,83.92437744140625,91.37158966064453,55.94846725463867
2018-06-27,43.35358810424805,83.02549743652344,82.6278076171875,89.951416015625,56.690853118896484
2018-06-28,43.66904830932617,85.07250213623047,83.9803695678711,90.95657348632812,56.8712272644043
2018-06-29,43.57722854614258,84.98999786376953,83.39613342285156,90.9381332397461,57.39854049682617
2018-07-02,44.064544677734375,85.68900299072266,84.1004409790039,92.229248046875,56.72555160522461
2018-07-03,43.29709243774414,84.697998046875,82.92391967773438,91.34391021728516,57.05857849121094
2018-07-05,43.6455078125,84.98650360107422,83.46308135986328,91.9986801147461,57.10712432861328
2018-07-06,44.250526428222656,85.53150177001953,83.73664855957031,93.28976440429688,57.12099838256836
2018-07-09,44.86493682861328,86.95099639892578,86.3277816772461,93.92607116699219,57.51647186279297
2018-07-10,44.810791015625,87.15350341796875,85.79670715332031,94.17506408691406,58.04376983642578
2018-07-11,44.22934341430664,87.75,85.61158752441406,94.04597473144531,57.3013916015625
2018-07-12,44.97087478637695,89.83100128173828,85.98174285888672,96.08403778076172,57.37078094482422
2018-07-13,45.041507720947266,90.65149688720703,85.58747100830078,97.22756958007812,57.800933837890625
2018-07-16,44.94264221191406,91.12449645996094,88.98328399658203,96.74800872802734,57.232025146484375
2018-07-17,45.069759368896484,92.19650268554688,88.91889953613281,97.70708465576172,57.10712432861328
2018-07-18,44.82255935668945,92.14600372314453,89.74776458740234,96.9416732788086,57.044708251953125
2018-07-19,45.17098617553711,90.64849853515625,88.42804718017578,96.2777099609375,56.89898681640625
2018-07-20,45.06739044189453,90.68499755859375,89.54653930664062,98.00218963623047,56.475772857666016
2018-07-23,45.107418060302734,90.0999984741211,91.21228790283203,99.56996154785156,56.475772857666016
2018-07-24,45.43463134765625,91.46199798583984,91.85604095458984,99.2840576171875,57.59279251098633
2018-07-25,45.863101959228516,93.18049621582031,92.68489074707031,102.20744323730469,57.995182037353516
2018-07-26,45.71949005126953,90.4000015258789,92.41934967041016,101.09159088134766,58.446170806884766
2018-07-27,44.959110260009766,90.8635025024414,93.36886596679688,99.3024673461914,56.836551666259766
2018-07-30,44.707218170166016,88.96099853515625,93.93215942382812,97.1722412109375,56.71164321899414
2018-07-31,44.79667663574219,88.87200164794922,92.49980163574219,97.82698059082031,56.55209732055664
2018-08-01,47.43566131591797,89.8584976196289,93.07112884521484,98.01143646240234,55.775028228759766
2018-08-02,48.822227478027344,91.71649932861328,93.4654541015625,99.2010726928711,55.4420051574707
2018-08-03,48.96347427368164,91.16449737548828,94.22186279296875,99.63452911376953,55.643211364746094
2018-08-06,49.21772384643555,92.38749694824219,94.24598693847656,99.71748352050781,55.62931442260742
2018-08-07,48.75631332397461,93.1240005493164,94.59201049804688,100.4091567993164,56.38557815551758
2018-08-08,48.78925704956055,94.32599639892578,94.78514862060547,100.97168731689453,56.01093673706055
2018-08-09,49.17299270629883,94.9260025024414,94.0528793334961,101.13768005371094,55.72644805908203
2018-08-10,49.02653884887695,94.31500244140625,93.12745666503906,100.51982116699219,55.670387268066406
2018-08-13,49.343082427978516,94.80999755859375,91.64682006835938,99.79127502441406,55.06753921508789
2018-08-14,49.55097579956055,95.98249816894531,92.25843048095703,101.03624725341797,54.89230728149414
2018-08-15,49.66674041748047,94.13099670410156,91.4939193725586,99.6661376953125,53.93199920654297
2018-08-16,50.39435958862305,94.32599639892578,92.3549575805664,99.64762115478516,54.675010681152344
2018-08-17,51.400718688964844,94.11100006103516,92.3549575805664,99.59208679199219,54.857269287109375
2018-08-20,50.89988327026367,93.83550262451172,92.23424530029297,98.934814453125,55.24279022216797
2018-08-21,50.80067825317383,94.1709976196289,92.79753875732422,98.11090087890625,55.2568244934082
2018-08-22,50.80303192138672,95.24500274658203,92.51589965820312,99.1106948852539,56.048892974853516
2018-08-23,50.906982421875,95.1449966430664,92.32278442382812,99.57356262207031,55.432044982910156
2018-08-24,51.065269470214844,95.26950073242188,92.28254699707031,100.35118103027344,55.810577392578125
2018-08-27,51.48577117919922,96.38400268554688,93.91606140136719,101.46208190917969,56.35731506347656
2018-08-28,51.90153884887695,96.64099884033203,93.45738983154297,102.0730972290039,56.27320098876953
2018-08-29,52.67641067504883,99.90499877929688,93.15159606933594,103.702392578125,56.67975616455078
2018-08-30,53.160701751708984,100.11900329589844,92.69292449951172,103.63758087158203,56.434425354003906
2018-08-31,53.77490997314453,100.635498046875,92.20205688476562,103.98938751220703,56.196102142333984
2018-09-04,53.94736862182617,101.97550201416016,92.6607437133789,103.41542053222656,56.280216217041016
2018-09-05,53.59537124633789,99.74099731445312,92.21009826660156,100.43450927734375,57.03025817871094
2018-09-06,52.704769134521484,97.91549682617188,91.81580352783203,100.66594696044922,56.39936828613281
2018-09-07,52.27952194213867,97.60350036621094,91.99284362792969,100.17530059814453,57.35969161987305
2018-09-10,51.577903747558594,96.95050048828125,91.50198364257812,101.25841522216797,57.27557373046875
2018-09-11,52.8819465637207,99.35749816894531,92.08137512207031,102.98030853271484,58.08168029785156
2018-09-12,52.2252082824707,99.5,90.9950180053711,103.41542053222656,58.270957946777344
2018-09-13,53.4867057800293,99.49349975585938,91.34907531738281,104.52631378173828,57.70315933227539
2018-09-14,52.87957000732422,98.5094985961914,91.33300018310547,104.95215606689453,58.12374496459961
2018-09-17,51.47160339355469,95.40149688720703,91.6065902709961,103.81349182128906,58.46721649169922
2018-09-18,51.556640625,97.05249786376953,91.97674560546875,104.80404663085938,58.621429443359375
2018-09-19,51.58734130859375,96.32099914550781,94.64834594726562,103.40615844726562,59.3223762512207
2018-09-20,51.9795036315918,97.21499633789062,95.4610824584961,105.13731384277344,59.45557403564453
2018-09-21,51.419620513916016,95.75050354003906,94.83342742919922,105.77609252929688,59.700904846191406
2018-09-24,52.159034729003906,96.71800231933594,93.92412567138672,106.15563201904297,60.70328140258789
2018-09-25,52.48979187011719,98.72750091552734,93.65857696533203,105.95198822021484,60.6331787109375
2018-09-26,52.07163619995117,98.74250030517578,92.55613708496094,105.51686096191406,60.128501892089844
2018-09-27,53.14179229736328,100.64900207519531,92.1537857055664,105.91494750976562,60.12147521972656
2018-09-28,53.32842254638672,100.1500015258789,90.80189514160156,105.8779067993164,59.59576416015625
2018-10-01,53.687503814697266,100.21800231933594,91.33300018310547,107.0258560180664,60.1495361328125
2018-10-02,54.16471862792969,98.56549835205078,91.71119689941406,106.5999755859375,60.605133056640625
2018-10-03,54.82381820678711,97.63800048828125,92.57223510742188,106.6185073852539,60.387855529785156
2018-10-04,53.85995864868164,95.47100067138672,93.40686798095703,104.41522216796875,59.98829650878906
2018-10-05,52.98588562011719,94.48249816894531,92.88015747070312,103.80423736572266,59.8200569152832
2018-10-08,52.863037109375,93.22100067138672,93.44740295410156,102.61927032470703,60.37381362915039
2018-10-09,53.59537124633789,93.51599884033203,92.79912567138672,103.92459869384766,60.64019012451172
2018-10-10,51.112518310546875,87.76249694824219,90.32762145996094,98.27751159667969,59.24527359008789
2018-10-11,50.661293029785156,85.96800231933594,87.62110137939453,98.04607391357422,57.19847869873047
2018-10-12,52.470882415771484,89.43049621582031,86.66490173339844,101.434326171875,57.04427719116211
2018-10-15,51.348751068115234,88.04750061035156,86.17060089111328,99.61058807373047,56.65171432495117
2018-10-16,52.480323791503906,90.99800109863281,88.01815795898438,102.75814056396484,56.91808319091797
2018-10-17,52.2535514831543,91.58650207519531,88.99864959716797,102.48967742919922,57.128379821777344
2018-10-18,51.032196044921875,88.53600311279297,87.58869171142578,100.44377899169922,57.37369918823242
2018-10-19,51.809425354003906,88.20149993896484,87.44283294677734,100.5918960571289,57.45783233642578
2018-10-22,52.1259765625,89.46499633789062,86.18683624267578,101.48985290527344,56.883060455322266
2018-10-23,52.61735534667969,88.43499755859375,85.287353515625,100.0734634399414,55.96477508544922
2018-10-24,50.81249237060547,83.20999908447266,83.6991195678711,94.7226333618164,54.40864562988281
2018-10-25,51.925174713134766,89.1084976196289,84.9713134765625,100.25859832763672,54.89230728149414
2018-10-26,51.09833526611328,82.1405029296875,83.80445861816406,99.01812744140625,54.34557342529297
2018-10-29,50.13920974731445,76.94400024414062,84.96321105957031,96.13902282714844,54.00910568237305
2018-10-30,50.389617919921875,76.52100372314453,86.46231079101562,96.0279541015625,55.22175979614258
2018-10-31,51.70310974121094,79.90049743652344,88.3423080444336,98.87924194335938,55.85263442993164
2018-11-01,52.496864318847656,83.27649688720703,88.30988311767578,98.05532836914062,56.54658889770508
2018-11-02,49.014713287353516,83.27649688720703,87.82366943359375,98.27751159667969,57.44380569458008
2018-11-05,47.62327575683594,81.38999938964844,88.39903259277344,99.52726745605469,57.22652053833008
2018-11-06,48.13825988769531,82.1405029296875,88.81228637695312,99.72169494628906,57.47185134887695
2018-11-07,49.598228454589844,87.77449798583984,90.33570861816406,103.64688873291016,58.20084762573242
2018-11-08,49.425174713134766,87.74549865722656,91.06498718261719,103.45247650146484,57.27557373046875
2018-11-09,48.4721794128418,85.62149810791016,90.18175506591797,101.434326171875,57.26142120361328
2018-11-12,46.03044128417969,81.84249877929688,88.28557586669922,98.934814453125,56.52503204345703
2018-11-13,45.57052993774414,81.55850219726562,88.8041763305664,98.99960327148438,55.22927474975586
2018-11-14,44.28327941894531,79.95050048828125,86.97282409667969,97.59569549560547,54.79733657836914
2018-11-15,45.37614059448242,80.97200012207031,89.19314575195312,99.74341583251953,55.363800048828125
2018-11-16,45.87870788574219,79.67050170898438,89.1283187866211,100.68244934082031,55.90900421142578
2018-11-19,44.060447692871094,75.614501953125,89.80903625488281,97.270263671875,56.09311294555664
2018-11-20,41.955326080322266,74.77300262451172,87.8803939819336,94.564697265625,54.49995422363281
2018-11-21,41.907920837402344,75.83650207519531,87.22404479980469,95.86634063720703,54.917724609375
2018-11-23,40.84349822998047,75.10299682617188,86.42179107666016,95.82916259765625,53.452003479003906
2018-11-26,41.3958625793457,79.06649780273438,88.5367660522461,98.99032592773438,54.507041931152344
2018-11-27,41.305782318115234,79.07099914550781,88.90950775146484,99.61322784423828,54.556610107421875
2018-11-28,42.89409637451172,83.88749694824219,89.89813232421875,103.31363677978516,55.54789733886719
2018-11-29,42.5645866394043,83.67849731445312,89.18504333496094,102.44898223876953,55.97981262207031
2018-11-30,42.33462905883789,84.50849914550781,90.10070037841797,103.09978485107422,56.29137420654297
2018-12-03,43.813899993896484,88.61799621582031,90.95155334472656,104.21546936035156,57.509246826171875
2018-12-04,41.88657760620117,83.41999816894531,86.89179229736328,100.89627075195312,56.24180603027344
2018-12-06,41.4195671081543,84.95950317382812,85.23873901367188,101.51923370361328,55.50541305541992
2018-12-07,39.942684173583984,81.45649719238281,83.6991195678711,97.45620727539062,54.974369049072266
2018-12-10,40.20581817626953,82.05149841308594,82.13517761230469,100.03160858154297,54.19548034667969
2018-12-11,39.975860595703125,82.16200256347656,81.33293914794922,100.96138000488281,54.29461669921875
2018-12-12,40.08726501464844,83.177001953125,81.85964965820312,101.41695404052734,53.827308654785156
2018-12-13,40.525840759277344,82.91899871826172,81.9406967163086,101.76097106933594,54.507041931152344
2018-12-14,39.229103088378906,79.59549713134766,81.26811218261719,98.58121490478516,53.515743255615234
2018-12-17,38.86402893066406,76.04550170898438,80.23089599609375,95.66179656982422,52.425315856933594
2018-12-18,39.368980407714844,77.5739974975586,79.85005187988281,96.66596221923828,50.980865478515625
2018-12-19,38.14097595214844,74.75399780273438,78.8371353149414,96.40562438964844,50.11702346801758
2018-12-20,37.17852020263672,73.04149627685547,78.15644836425781,94.37874603271484,48.59468078613281
2018-12-21,35.73243713378906,68.87249755859375,76.30888366699219,91.3292007446289,48.233558654785156
2018-12-24,34.80788040161133,67.197998046875,74.6639175415039,87.5172119140625,46.3855094909668
2018-12-26,37.259124755859375,73.54499816894531,77.75936889648438,93.49547576904297,48.60176086425781
2018-12-27,37.01730728149414,73.08200073242188,78.63452911376953,94.07193756103516,48.81418228149414
2018-12-28,37.03628158569336,73.9010009765625,78.46434020996094,93.3374252319336,48.268959045410156
2018-12-31,37.39424514770508,75.09850311279297,79.1045150756836,94.43455505371094,48.28313446044922
2019-01-02,37.436920166015625,76.95649719238281,80.4739761352539,94.01615905761719,49.34523391723633
2019-01-03,33.70792007446289,75.01399993896484,79.3302993774414,90.55751037597656,48.58759689331055
2019-01-04,35.14688491821289,78.76950073242188,82.25487518310547,94.76925659179688,50.379005432128906
2019-01-07,35.068660736083984,81.47550201416016,82.31204223632812,94.8901138305664,50.64099884033203
2019-01-08,35.73717498779297,82.8290023803711,82.15680694580078,95.5781478881836,51.009193420410156
2019-01-09,36.344051361083984,82.97100067138672,82.01795959472656,96.94486236572266,51.27824783325195
2019-01-10,36.46021270751953,82.81099700927734,82.00977325439453,96.32192993164062,51.01626205444336
2019-01-11,36.10224533081055,82.02799987792969,81.61764526367188,95.5781478881836,50.7826042175293
2019-01-14,35.559391021728516,80.8604965209961,82.45907592773438,94.88079833984375,50.7188720703125
2019-01-15,36.287166595458984,83.72799682617188,83.06359100341797,97.63288116455078,50.74720764160156
2019-01-16,36.73046875,84.18900299072266,83.73346710205078,97.97687530517578,50.725955963134766
2019-01-17,36.94857406616211,84.66100311279297,84.07657623291016,98.66488647460938,51.07290267944336
2019-01-18,37.1761474609375,84.80999755859375,85.44080352783203,100.14318084716797,51.68184280395508
2019-01-22,36.34169387817383,81.6084976196289,84.09290313720703,98.25580596923828,50.902976989746094
2019-01-23,36.48866271972656,82.0009994506836,83.88047790527344,99.21345520019531,50.48522186279297
2019-01-24,36.19944381713867,82.74649810791016,83.92951965332031,98.7392578125,50.55603790283203
2019-01-25,37.39898681640625,83.52850341796875,84.46051025390625,99.64112091064453,50.7826042175293
2019-01-28,37.052879333496094,81.89450073242188,84.86080169677734,97.69795227050781,50.442726135253906
2019-01-29,36.668827056884766,79.69400024414062,85.09770965576172,95.70832061767578,50.63390350341797
2019-01-30,39.174591064453125,83.52149963378906,85.29377746582031,98.90662384033203,51.186195373535156
2019-01-31,39.456695556640625,85.9365005493164,84.55037689208984,97.09361267089844,51.88718032836914
2019-02-01,39.47565841674805,81.3115005493164,84.86080169677734,95.55952453613281,53.75647735595703
2019-02-04,40.596954345703125,81.66549682617188,85.1630630493164,98.31156921386719,52.97761154174805
2019-02-05,41.29154586791992,82.94049835205078,84.78726959228516,99.6876220703125,53.52281951904297
2019-02-06,41.305782318115234,82.01300048828125,84.74645233154297,98.58121490478516,53.28915023803711
2019-02-07,40.523468017578125,80.71849822998047,83.63542938232422,97.8746109008789,52.87847900390625
2019-02-08,40.57109451293945,79.41100311279297,82.80217742919922,98.24646759033203,52.96440505981445
2019-02-11,40.3377799987793,79.55000305175781,82.41004180908203,97.85602569580078,53.05030059814453
2019-02-12,40.685367584228516,81.90049743652344,83.81515502929688,99.38079071044922,53.98100280761719
2019-02-13,40.516326904296875,82.0,84.21544647216797,99.30640411376953,54.58955764770508
2019-02-14,40.663936614990234,81.13249969482422,83.66810607910156,99.39009857177734,54.60386657714844
2019-02-15,40.5734748840332,80.39749908447266,86.22505950927734,100.61737823486328,55.63481521606445
2019-02-19,40.694881439208984,81.37899780273438,85.92278289794922,100.57086181640625,56.0070915222168
2019-02-20,40.95677947998047,81.1050033569336,86.33940887451172,100.04798126220703,56.22187805175781
2019-02-21,40.72584533691406,80.97200012207031,86.1596908569336,102.15819549560547,55.713558197021484
2019-02-22,41.180572509765625,81.5780029296875,85.77574920654297,103.61479187011719,56.14311218261719
2019-02-25,41.48054885864258,81.6500015258789,86.6743392944336,104.19368743896484,56.20037841796875
2019-02-26,41.50436019897461,81.81999969482422,86.01264953613281,104.91266632080078,56.31494140625
2019-02-27,41.63291931152344,82.05449676513672,85.90646362304688,104.7352523803711,56.894840240478516
2019-02-28,41.22342300415039,81.99150085449219,85.25292205810547,104.60454559326172,56.57982635498047
2019-03-01,41.656734466552734,83.58650207519531,85.31009674072266,105.07139587402344,57.27427673339844
2019-03-04,41.86623764038086,84.80850219726562,85.11404418945312,104.81929779052734,57.49622344970703
2019-03-05,41.7900505065918,84.62149810791016,85.04869079589844,104.29639434814453,57.41030502319336
2019-03-06,41.54959487915039,83.44750213623047,84.73009490966797,104.34308624267578,56.758811950683594
2019-03-07,41.06867218017578,81.29750061035156,84.11739349365234,103.07324981689453,57.38883972167969
2019-03-08,41.16628646850586,81.04000091552734,84.15006256103516,103.18528747558594,56.565521240234375
2019-03-11,42.592376708984375,83.53099822998047,85.2447509765625,105.35152435302734,57.11677169799805
